bank,keep_i,drop_j,similarity,keep_link,drop_link,keep_title,drop_title
ACB,56,8,,https://cafef.vn/acb-gioi-thieu-apple-pay-den-khach-hang-188230808122503786.chn,https://vnexpress.net/acb-gioi-thieu-apple-pay-4636050.html,ACB giới thiệu Apple Pay đến khách hàng - CafeF,ACB giới thiệu Apple Pay - VnExpress
ACB,59,55,,https://cafef.vn/cong-ty-von-5-ty-di-vay-nuoc-ngoai-1400-ty-dong-voi-lai-suat-20-nam-de-mua-co-phieu-acb-da-tra-het-khoan-no-nay-som-mot-nam-188230829071945259.chn,https://cafef.vn/cong-ty-von-5-ty-di-vay-nuoc-ngoai-1400-ty-dong-voi-lai-suat-20-nam-de-mua-co-phieu-acb-gio-lai-gan-1000-ty-trong-nua-dau-nam-2023-thoat-canh-am-von-chu-188230822122314077.chn,Công ty vốn 5 tỷ đi vay nước ngoài 1.400 tỷ đồng với lãi suất 20%/năm để mua cổ phiếu ACB đã trả hết khoản nợ này sớm một năm - CafeF,"Công ty vốn 5 tỷ đi vay nước ngoài 1.400 tỷ đồng với lãi suất 20%/năm để mua cổ phiếu ACB giờ lãi gần 1.000 tỷ trong nửa đầu năm 2023, thoát cảnh âm vốn chủ - CafeF"
