bank,keep_i,drop_j,similarity,keep_link,drop_link,keep_title,drop_title
Techcombank,28,6,,https://cafef.vn/techcombank-khai-truong-tru-so-moi-tai-ha-noi-va-thanh-pho-ho-chi-minh-188230927213017984.chn,https://vnexpress.net/techcombank-khai-truong-tru-so-moi-tai-ha-noi-va-tp-hcm-4658397.html,Techcombank khai trương trụ sở mới tại Hà Nội và Thành phố Hồ Chí Minh - CafeF,Techcombank khai trương trụ sở mới tại Hà Nội và TP HCM - VnExpress
Techcombank,59,7,,https://cafef.vn/nhung-loi-ich-thiet-thuc-tu-giai-phap-nhan-thanh-toan-qr-techcombank-188231125121104291.chn,https://vnexpress.net/diem-noi-bat-cua-giai-phap-nhan-thanh-toan-qr-techcombank-4676487.html,Những lợi ích thiết thực từ giải pháp nhận thanh toán QR Techcombank - CafeF,Điểm nổi bật của giải pháp nhận thanh toán QR Techcombank - VnExpress
